symbol,dll,export,lib
#sqlite3_collation_needed16,winsqlite3.dll,sqlite3_collation_needed16,winsqlite3.lib
#sqlite3_column_blob,winsqlite3.dll,sqlite3_column_blob,winsqlite3.lib
#sqlite3_column_bytes,winsqlite3.dll,sqlite3_column_bytes,winsqlite3.lib
#sqlite3_column_bytes16,winsqlite3.dll,sqlite3_column_bytes16,winsqlite3.lib
#sqlite3_column_count,winsqlite3.dll,sqlite3_column_count,winsqlite3.lib
#sqlite3_column_database_name,winsqlite3.dll,sqlite3_column_database_name,winsqlite3.lib
#sqlite3_column_database_name16,winsqlite3.dll,sqlite3_column_database_name16,winsqlite3.lib
#sqlite3_column_decltype,winsqlite3.dll,sqlite3_column_decltype,winsqlite3.lib
#sqlite3_column_decltype16,winsqlite3.dll,sqlite3_column_decltype16,winsqlite3.lib
#sqlite3_column_double,winsqlite3.dll,sqlite3_column_double,winsqlite3.lib
#sqlite3_column_int,winsqlite3.dll,sqlite3_column_int,winsqlite3.lib
#sqlite3_column_int64,winsqlite3.dll,sqlite3_column_int64,winsqlite3.lib
#sqlite3_column_name,winsqlite3.dll,sqlite3_column_name,winsqlite3.lib
#sqlite3_column_name16,winsqlite3.dll,sqlite3_column_name16,winsqlite3.lib
#sqlite3_column_origin_name,winsqlite3.dll,sqlite3_column_origin_name,winsqlite3.lib
#sqlite3_column_origin_name16,winsqlite3.dll,sqlite3_column_origin_name16,winsqlite3.lib
#sqlite3_column_table_name,winsqlite3.dll,sqlite3_column_table_name,winsqlite3.lib
#sqlite3_column_table_name16,winsqlite3.dll,sqlite3_column_table_name16,winsqlite3.lib
#sqlite3_column_text,winsqlite3.dll,sqlite3_column_text,winsqlite3.lib
#sqlite3_column_text16,winsqlite3.dll,sqlite3_column_text16,winsqlite3.lib
#sqlite3_column_type,winsqlite3.dll,sqlite3_column_type,winsqlite3.lib
#sqlite3_column_value,winsqlite3.dll,sqlite3_column_value,winsqlite3.lib
#sqlite3_commit_hook,winsqlite3.dll,sqlite3_commit_hook,winsqlite3.lib
#sqlite3_compileoption_get,winsqlite3.dll,sqlite3_compileoption_get,winsqlite3.lib
#sqlite3_compileoption_used,winsqlite3.dll,sqlite3_compileoption_used,winsqlite3.lib
#sqlite3_complete,winsqlite3.dll,sqlite3_complete,winsqlite3.lib
#sqlite3_complete16,winsqlite3.dll,sqlite3_complete16,winsqlite3.lib
#sqlite3_config,winsqlite3.dll,sqlite3_config,winsqlite3.lib
#sqlite3_context_db_handle,winsqlite3.dll,sqlite3_context_db_handle,winsqlite3.lib
#sqlite3_create_collation,winsqlite3.dll,sqlite3_create_collation,winsqlite3.lib
#sqlite3_create_collation16,winsqlite3.dll,sqlite3_create_collation16,winsqlite3.lib
#sqlite3_create_collation_v2,winsqlite3.dll,sqlite3_create_collation_v2,winsqlite3.lib
#sqlite3_create_filename,winsqlite3.dll,sqlite3_create_filename,winsqlite3.lib
#sqlite3_create_function,winsqlite3.dll,sqlite3_create_function,winsqlite3.lib
#sqlite3_create_function16,winsqlite3.dll,sqlite3_create_function16,winsqlite3.lib
#sqlite3_create_function_v2,winsqlite3.dll,sqlite3_create_function_v2,winsqlite3.lib
#sqlite3_create_module,winsqlite3.dll,sqlite3_create_module,winsqlite3.lib
#sqlite3_create_module_v2,winsqlite3.dll,sqlite3_create_module_v2,winsqlite3.lib
#sqlite3_create_window_function,winsqlite3.dll,sqlite3_create_window_function,winsqlite3.lib
#sqlite3_data_count,winsqlite3.dll,sqlite3_data_count,winsqlite3.lib
#sqlite3_database_file_object,winsqlite3.dll,sqlite3_database_file_object,winsqlite3.lib
#sqlite3_db_cacheflush,winsqlite3.dll,sqlite3_db_cacheflush,winsqlite3.lib
#sqlite3_db_config,winsqlite3.dll,sqlite3_db_config,winsqlite3.lib
#sqlite3_db_filename,winsqlite3.dll,sqlite3_db_filename,winsqlite3.lib
#sqlite3_db_handle,winsqlite3.dll,sqlite3_db_handle,winsqlite3.lib
#sqlite3_db_mutex,winsqlite3.dll,sqlite3_db_mutex,winsqlite3.lib
#sqlite3_db_readonly,winsqlite3.dll,sqlite3_db_readonly,winsqlite3.lib
#sqlite3_db_release_memory,winsqlite3.dll,sqlite3_db_release_memory,winsqlite3.lib
#sqlite3_db_status,winsqlite3.dll,sqlite3_db_status,winsqlite3.lib
#sqlite3_declare_vtab,winsqlite3.dll,sqlite3_declare_vtab,winsqlite3.lib
#sqlite3_deserialize,winsqlite3.dll,sqlite3_deserialize,winsqlite3.lib
#sqlite3_drop_modules,winsqlite3.dll,sqlite3_drop_modules,winsqlite3.lib
#sqlite3_enable_load_extension,winsqlite3.dll,sqlite3_enable_load_extension,winsqlite3.lib
#sqlite3_enable_shared_cache,winsqlite3.dll,sqlite3_enable_shared_cache,winsqlite3.lib
#sqlite3_errcode,winsqlite3.dll,sqlite3_errcode,winsqlite3.lib
#sqlite3_errmsg,winsqlite3.dll,sqlite3_errmsg,winsqlite3.lib
#sqlite3_errmsg16,winsqlite3.dll,sqlite3_errmsg16,winsqlite3.lib
#sqlite3_errstr,winsqlite3.dll,sqlite3_errstr,winsqlite3.lib
#sqlite3_exec,winsqlite3.dll,sqlite3_exec,winsqlite3.lib
#sqlite3_expanded_sql,winsqlite3.dll,sqlite3_expanded_sql,winsqlite3.lib
#sqlite3_expired,winsqlite3.dll,sqlite3_expired,winsqlite3.lib
#sqlite3_extended_errcode,winsqlite3.dll,sqlite3_extended_errcode,winsqlite3.lib
#sqlite3_extended_result_codes,winsqlite3.dll,sqlite3_extended_result_codes,winsqlite3.lib
#sqlite3_file_control,winsqlite3.dll,sqlite3_file_control,winsqlite3.lib
#sqlite3_filename_database,winsqlite3.dll,sqlite3_filename_database,winsqlite3.lib
#sqlite3_filename_journal,winsqlite3.dll,sqlite3_filename_journal,winsqlite3.lib
#sqlite3_filename_wal,winsqlite3.dll,sqlite3_filename_wal,winsqlite3.lib
#sqlite3_finalize,winsqlite3.dll,sqlite3_finalize,winsqlite3.lib
#sqlite3_free,winsqlite3.dll,sqlite3_free,winsqlite3.lib
#sqlite3_free_filename,winsqlite3.dll,sqlite3_free_filename,winsqlite3.lib
#sqlite3_free_table,winsqlite3.dll,sqlite3_free_table,winsqlite3.lib
#sqlite3_get_autocommit,winsqlite3.dll,sqlite3_get_autocommit,winsqlite3.lib
#sqlite3_get_auxdata,winsqlite3.dll,sqlite3_get_auxdata,winsqlite3.lib
#sqlite3_get_table,winsqlite3.dll,sqlite3_get_table,winsqlite3.lib
#sqlite3_global_recover,winsqlite3.dll,sqlite3_global_recover,winsqlite3.lib
#sqlite3_hard_heap_limit64,winsqlite3.dll,sqlite3_hard_heap_limit64,winsqlite3.lib
#sqlite3_initialize,winsqlite3.dll,sqlite3_initialize,winsqlite3.lib
#sqlite3_interrupt,winsqlite3.dll,sqlite3_interrupt,winsqlite3.lib
#sqlite3_keyword_check,winsqlite3.dll,sqlite3_keyword_check,winsqlite3.lib
#sqlite3_keyword_count,winsqlite3.dll,sqlite3_keyword_count,winsqlite3.lib
#sqlite3_keyword_name,winsqlite3.dll,sqlite3_keyword_name,winsqlite3.lib
#sqlite3_last_insert_rowid,winsqlite3.dll,sqlite3_last_insert_rowid,winsqlite3.lib
#sqlite3_libversion,winsqlite3.dll,sqlite3_libversion,winsqlite3.lib
#sqlite3_libversion_number,winsqlite3.dll,sqlite3_libversion_number,winsqlite3.lib
#sqlite3_limit,winsqlite3.dll,sqlite3_limit,winsqlite3.lib
#sqlite3_load_extension,winsqlite3.dll,sqlite3_load_extension,winsqlite3.lib
#sqlite3_log,winsqlite3.dll,sqlite3_log,winsqlite3.lib
#sqlite3_malloc,winsqlite3.dll,sqlite3_malloc,winsqlite3.lib
#sqlite3_malloc64,winsqlite3.dll,sqlite3_malloc64,winsqlite3.lib
#sqlite3_memory_alarm,winsqlite3.dll,sqlite3_memory_alarm,winsqlite3.lib
#sqlite3_memory_highwater,winsqlite3.dll,sqlite3_memory_highwater,winsqlite3.lib
#sqlite3_memory_used,winsqlite3.dll,sqlite3_memory_used,winsqlite3.lib
#sqlite3_mprintf,winsqlite3.dll,sqlite3_mprintf,winsqlite3.lib
#sqlite3_msize,winsqlite3.dll,sqlite3_msize,winsqlite3.lib
#sqlite3_mutex_alloc,winsqlite3.dll,sqlite3_mutex_alloc,winsqlite3.lib
#sqlite3_mutex_enter,winsqlite3.dll,sqlite3_mutex_enter,winsqlite3.lib
#sqlite3_mutex_free,winsqlite3.dll,sqlite3_mutex_free,winsqlite3.lib
#sqlite3_mutex_leave,winsqlite3.dll,sqlite3_mutex_leave,winsqlite3.lib
#sqlite3_mutex_try,winsqlite3.dll,sqlite3_mutex_try,winsqlite3.lib
#sqlite3_next_stmt,winsqlite3.dll,sqlite3_next_stmt,winsqlite3.lib
#sqlite3_open,winsqlite3.dll,sqlite3_open,winsqlite3.lib
#sqlite3_open16,winsqlite3.dll,sqlite3_open16,winsqlite3.lib
#sqlite3_open_v2,winsqlite3.dll,sqlite3_open_v2,winsqlite3.lib
#sqlite3_os_end,winsqlite3.dll,sqlite3_os_end,winsqlite3.lib
#sqlite3_os_init,winsqlite3.dll,sqlite3_os_init,winsqlite3.lib
#sqlite3_overload_function,winsqlite3.dll,sqlite3_overload_function,winsqlite3.lib
#sqlite3_prepare,winsqlite3.dll,sqlite3_prepare,winsqlite3.lib
#sqlite3_prepare16,winsqlite3.dll,sqlite3_prepare16,winsqlite3.lib
#sqlite3_prepare16_v2,winsqlite3.dll,sqlite3_prepare16_v2,winsqlite3.lib
#sqlite3_prepare16_v3,winsqlite3.dll,sqlite3_prepare16_v3,winsqlite3.lib
#sqlite3_prepare_v2,winsqlite3.dll,sqlite3_prepare_v2,winsqlite3.lib
#sqlite3_prepare_v3,winsqlite3.dll,sqlite3_prepare_v3,winsqlite3.lib
#sqlite3_profile,winsqlite3.dll,sqlite3_profile,winsqlite3.lib
#sqlite3_progress_handler,winsqlite3.dll,sqlite3_progress_handler,winsqlite3.lib
#sqlite3_randomness,winsqlite3.dll,sqlite3_randomness,winsqlite3.lib
#sqlite3_realloc,winsqlite3.dll,sqlite3_realloc,winsqlite3.lib
#sqlite3_realloc64,winsqlite3.dll,sqlite3_realloc64,winsqlite3.lib
#sqlite3_release_memory,winsqlite3.dll,sqlite3_release_memory,winsqlite3.lib
#sqlite3_reset,winsqlite3.dll,sqlite3_reset,winsqlite3.lib
#sqlite3_reset_auto_extension,winsqlite3.dll,sqlite3_reset_auto_extension,winsqlite3.lib
#sqlite3_result_blob,winsqlite3.dll,sqlite3_result_blob,winsqlite3.lib
#sqlite3_result_blob64,winsqlite3.dll,sqlite3_result_blob64,winsqlite3.lib
#sqlite3_result_double,winsqlite3.dll,sqlite3_result_double,winsqlite3.lib
#sqlite3_result_error,winsqlite3.dll,sqlite3_result_error,winsqlite3.lib
#sqlite3_result_error16,winsqlite3.dll,sqlite3_result_error16,winsqlite3.lib
#sqlite3_result_error_code,winsqlite3.dll,sqlite3_result_error_code,winsqlite3.lib
#sqlite3_result_error_nomem,winsqlite3.dll,sqlite3_result_error_nomem,winsqlite3.lib
#sqlite3_result_error_toobig,winsqlite3.dll,sqlite3_result_error_toobig,winsqlite3.lib
#sqlite3_result_int,winsqlite3.dll,sqlite3_result_int,winsqlite3.lib
#sqlite3_result_int64,winsqlite3.dll,sqlite3_result_int64,winsqlite3.lib
#sqlite3_result_null,winsqlite3.dll,sqlite3_result_null,winsqlite3.lib
#sqlite3_result_pointer,winsqlite3.dll,sqlite3_result_pointer,winsqlite3.lib
#sqlite3_result_subtype,winsqlite3.dll,sqlite3_result_subtype,winsqlite3.lib
#sqlite3_result_text,winsqlite3.dll,sqlite3_result_text,winsqlite3.lib
#sqlite3_result_text16,winsqlite3.dll,sqlite3_result_text16,winsqlite3.lib
#sqlite3_result_text16be,winsqlite3.dll,sqlite3_result_text16be,winsqlite3.lib
#sqlite3_result_text16le,winsqlite3.dll,sqlite3_result_text16le,winsqlite3.lib
#sqlite3_result_text64,winsqlite3.dll,sqlite3_result_text64,winsqlite3.lib
#sqlite3_result_value,winsqlite3.dll,sqlite3_result_value,winsqlite3.lib
#sqlite3_result_zeroblob,winsqlite3.dll,sqlite3_result_zeroblob,winsqlite3.lib
#sqlite3_result_zeroblob64,winsqlite3.dll,sqlite3_result_zeroblob64,winsqlite3.lib
#sqlite3_rollback_hook,winsqlite3.dll,sqlite3_rollback_hook,winsqlite3.lib
#sqlite3_rtree_geometry_callback,winsqlite3.dll,sqlite3_rtree_geometry_callback,winsqlite3.lib
#sqlite3_rtree_query_callback,winsqlite3.dll,sqlite3_rtree_query_callback,winsqlite3.lib
#sqlite3_serialize,winsqlite3.dll,sqlite3_serialize,winsqlite3.lib
#sqlite3_set_authorizer,winsqlite3.dll,sqlite3_set_authorizer,winsqlite3.lib
#sqlite3_set_auxdata,winsqlite3.dll,sqlite3_set_auxdata,winsqlite3.lib
#sqlite3_set_last_insert_rowid,winsqlite3.dll,sqlite3_set_last_insert_rowid,winsqlite3.lib
#sqlite3_shutdown,winsqlite3.dll,sqlite3_shutdown,winsqlite3.lib
#sqlite3_sleep,winsqlite3.dll,sqlite3_sleep,winsqlite3.lib
#sqlite3_snprintf,winsqlite3.dll,sqlite3_snprintf,winsqlite3.lib
#sqlite3_soft_heap_limit,winsqlite3.dll,sqlite3_soft_heap_limit,winsqlite3.lib
#sqlite3_soft_heap_limit64,winsqlite3.dll,sqlite3_soft_heap_limit64,winsqlite3.lib
#sqlite3_sourceid,winsqlite3.dll,sqlite3_sourceid,winsqlite3.lib
#sqlite3_sql,winsqlite3.dll,sqlite3_sql,winsqlite3.lib
#sqlite3_status,winsqlite3.dll,sqlite3_status,winsqlite3.lib
#sqlite3_status64,winsqlite3.dll,sqlite3_status64,winsqlite3.lib
#sqlite3_step,winsqlite3.dll,sqlite3_step,winsqlite3.lib
#sqlite3_stmt_busy,winsqlite3.dll,sqlite3_stmt_busy,winsqlite3.lib
#sqlite3_stmt_isexplain,winsqlite3.dll,sqlite3_stmt_isexplain,winsqlite3.lib
#sqlite3_stmt_readonly,winsqlite3.dll,sqlite3_stmt_readonly,winsqlite3.lib
#sqlite3_stmt_status,winsqlite3.dll,sqlite3_stmt_status,winsqlite3.lib
#sqlite3_str_append,winsqlite3.dll,sqlite3_str_append,winsqlite3.lib
#sqlite3_str_appendall,winsqlite3.dll,sqlite3_str_appendall,winsqlite3.lib
#sqlite3_str_appendchar,winsqlite3.dll,sqlite3_str_appendchar,winsqlite3.lib
#sqlite3_str_appendf,winsqlite3.dll,sqlite3_str_appendf,winsqlite3.lib
#sqlite3_str_errcode,winsqlite3.dll,sqlite3_str_errcode,winsqlite3.lib
#sqlite3_str_finish,winsqlite3.dll,sqlite3_str_finish,winsqlite3.lib
#sqlite3_str_length,winsqlite3.dll,sqlite3_str_length,winsqlite3.lib
#sqlite3_str_new,winsqlite3.dll,sqlite3_str_new,winsqlite3.lib
#sqlite3_str_reset,winsqlite3.dll,sqlite3_str_reset,winsqlite3.lib
#sqlite3_str_value,winsqlite3.dll,sqlite3_str_value,winsqlite3.lib
#sqlite3_str_vappendf,winsqlite3.dll,sqlite3_str_vappendf,winsqlite3.lib
#sqlite3_strglob,winsqlite3.dll,sqlite3_strglob,winsqlite3.lib
#sqlite3_stricmp,winsqlite3.dll,sqlite3_stricmp,winsqlite3.lib
#sqlite3_strlike,winsqlite3.dll,sqlite3_strlike,winsqlite3.lib
#sqlite3_strnicmp,winsqlite3.dll,sqlite3_strnicmp,winsqlite3.lib
#sqlite3_system_errno,winsqlite3.dll,sqlite3_system_errno,winsqlite3.lib
#sqlite3_table_column_metadata,winsqlite3.dll,sqlite3_table_column_metadata,winsqlite3.lib
#sqlite3_test_control,winsqlite3.dll,sqlite3_test_control,winsqlite3.lib
#sqlite3_thread_cleanup,winsqlite3.dll,sqlite3_thread_cleanup,winsqlite3.lib
#sqlite3_threadsafe,winsqlite3.dll,sqlite3_threadsafe,winsqlite3.lib
#sqlite3_total_changes,winsqlite3.dll,sqlite3_total_changes,winsqlite3.lib
#sqlite3_trace,winsqlite3.dll,sqlite3_trace,winsqlite3.lib
#sqlite3_trace_v2,winsqlite3.dll,sqlite3_trace_v2,winsqlite3.lib
#sqlite3_transfer_bindings,winsqlite3.dll,sqlite3_transfer_bindings,winsqlite3.lib
#sqlite3_txn_state,winsqlite3.dll,sqlite3_txn_state,winsqlite3.lib
#sqlite3_update_hook,winsqlite3.dll,sqlite3_update_hook,winsqlite3.lib
#sqlite3_uri_boolean,winsqlite3.dll,sqlite3_uri_boolean,winsqlite3.lib
#sqlite3_uri_int64,winsqlite3.dll,sqlite3_uri_int64,winsqlite3.lib
#sqlite3_uri_key,winsqlite3.dll,sqlite3_uri_key,winsqlite3.lib
#sqlite3_uri_parameter,winsqlite3.dll,sqlite3_uri_parameter,winsqlite3.lib
#sqlite3_user_data,winsqlite3.dll,sqlite3_user_data,winsqlite3.lib
#sqlite3_value_blob,winsqlite3.dll,sqlite3_value_blob,winsqlite3.lib
#sqlite3_value_bytes,winsqlite3.dll,sqlite3_value_bytes,winsqlite3.lib
#sqlite3_value_bytes16,winsqlite3.dll,sqlite3_value_bytes16,winsqlite3.lib
#sqlite3_value_double,winsqlite3.dll,sqlite3_value_double,winsqlite3.lib
#sqlite3_value_dup,winsqlite3.dll,sqlite3_value_dup,winsqlite3.lib
#sqlite3_value_free,winsqlite3.dll,sqlite3_value_free,winsqlite3.lib
#sqlite3_value_frombind,winsqlite3.dll,sqlite3_value_frombind,winsqlite3.lib
#sqlite3_value_int,winsqlite3.dll,sqlite3_value_int,winsqlite3.lib
#sqlite3_value_int64,winsqlite3.dll,sqlite3_value_int64,winsqlite3.lib
#sqlite3_value_nochange,winsqlite3.dll,sqlite3_value_nochange,winsqlite3.lib
#sqlite3_value_numeric_type,winsqlite3.dll,sqlite3_value_numeric_type,winsqlite3.lib
#sqlite3_value_pointer,winsqlite3.dll,sqlite3_value_pointer,winsqlite3.lib
#sqlite3_value_subtype,winsqlite3.dll,sqlite3_value_subtype,winsqlite3.lib
#sqlite3_value_text,winsqlite3.dll,sqlite3_value_text,winsqlite3.lib
#sqlite3_value_text16,winsqlite3.dll,sqlite3_value_text16,winsqlite3.lib
#sqlite3_value_text16be,winsqlite3.dll,sqlite3_value_text16be,winsqlite3.lib
#sqlite3_value_text16le,winsqlite3.dll,sqlite3_value_text16le,winsqlite3.lib
#sqlite3_value_type,winsqlite3.dll,sqlite3_value_type,winsqlite3.lib
#sqlite3_vfs_find,winsqlite3.dll,sqlite3_vfs_find,winsqlite3.lib
#sqlite3_vfs_register,winsqlite3.dll,sqlite3_vfs_register,winsqlite3.lib
#sqlite3_vfs_unregister,winsqlite3.dll,sqlite3_vfs_unregister,winsqlite3.lib
#sqlite3_vmprintf,winsqlite3.dll,sqlite3_vmprintf,winsqlite3.lib
#sqlite3_vsnprintf,winsqlite3.dll,sqlite3_vsnprintf,winsqlite3.lib
#sqlite3_vtab_collation,winsqlite3.dll,sqlite3_vtab_collation,winsqlite3.lib
#sqlite3_vtab_config,winsqlite3.dll,sqlite3_vtab_config,winsqlite3.lib
#sqlite3_vtab_nochange,winsqlite3.dll,sqlite3_vtab_nochange,winsqlite3.lib
#sqlite3_vtab_on_conflict,winsqlite3.dll,sqlite3_vtab_on_conflict,winsqlite3.lib
#sqlite3_wal_autocheckpoint,winsqlite3.dll,sqlite3_wal_autocheckpoint,winsqlite3.lib
#sqlite3_wal_checkpoint,winsqlite3.dll,sqlite3_wal_checkpoint,winsqlite3.lib
#sqlite3_wal_checkpoint_v2,winsqlite3.dll,sqlite3_wal_checkpoint_v2,winsqlite3.lib
#sqlite3_wal_hook,winsqlite3.dll,sqlite3_wal_hook,winsqlite3.lib
#sqlite3_win32_is_nt,winsqlite3.dll,sqlite3_win32_is_nt,winsqlite3.lib
#sqlite3_win32_mbcs_to_utf8,winsqlite3.dll,sqlite3_win32_mbcs_to_utf8,winsqlite3.lib
#sqlite3_win32_mbcs_to_utf8_v2,winsqlite3.dll,sqlite3_win32_mbcs_to_utf8_v2,winsqlite3.lib
#sqlite3_win32_set_directory,winsqlite3.dll,sqlite3_win32_set_directory,winsqlite3.lib
#sqlite3_win32_set_directory16,winsqlite3.dll,sqlite3_win32_set_directory16,winsqlite3.lib
#sqlite3_win32_set_directory8,winsqlite3.dll,sqlite3_win32_set_directory8,winsqlite3.lib
#sqlite3_win32_sleep,winsqlite3.dll,sqlite3_win32_sleep,winsqlite3.lib
#sqlite3_win32_unicode_to_utf8,winsqlite3.dll,sqlite3_win32_unicode_to_utf8,winsqlite3.lib
#sqlite3_win32_utf8_to_mbcs,winsqlite3.dll,sqlite3_win32_utf8_to_mbcs,winsqlite3.lib
#sqlite3_win32_utf8_to_mbcs_v2,winsqlite3.dll,sqlite3_win32_utf8_to_mbcs_v2,winsqlite3.lib
#sqlite3_win32_utf8_to_unicode,winsqlite3.dll,sqlite3_win32_utf8_to_unicode,winsqlite3.lib
#sqlite3_win32_write_debug,winsqlite3.dll,sqlite3_win32_write_debug,winsqlite3.lib
ADsDecodeBinaryData,ACTIVEDS.dll,24,ActiveDS.Lib
ADsEncodeBinaryData,ACTIVEDS.dll,20,ActiveDS.Lib
ADsGetLastError,ACTIVEDS.dll,13,ActiveDS.Lib
ADsSetLastError,ACTIVEDS.dll,12,ActiveDS.Lib
AbortPath,GDI32.dll,AbortPath,Gdi32.Lib
AbortSystemShutdownA,ADVAPI32.dll,AbortSystemShutdownA,OneCore.Lib
AbortSystemShutdownA,ADVAPI32.dll,AbortSystemShutdownA,OneCoreUAP.Lib
AbortSystemShutdownA,ADVAPI32.dll,AbortSystemShutdownA,OneCoreUAP_downlevel.Lib
AbortSystemShutdownA,ADVAPI32.dll,AbortSystemShutdownA,OneCore_downlevel.Lib
AbortSystemShutdownA,ADVAPI32.dll,AbortSystemShutdownA,windowscoreheadless.Lib
AbortSystemShutdownW,ADVAPI32.dll,AbortSystemShutdownW,OneCore.Lib
AbortSystemShutdownW,ADVAPI32.dll,AbortSystemShutdownW,OneCoreUAP.Lib
AbortSystemShutdownW,ADVAPI32.dll,AbortSystemShutdownW,OneCoreUAP_downlevel.Lib
AbortSystemShutdownW,ADVAPI32.dll,AbortSystemShutdownW,OneCore_downlevel.Lib
AbortSystemShutdownW,ADVAPI32.dll,AbortSystemShutdownW,windowscoreheadless.Lib
AcceptEx,WSOCK32.dll,1141,WSock32.Lib
AcceptSecurityContext,SCHANNEL.dll,AcceptSecurityContext,schannel.lib
AcceptSecurityContext,SECUR32.dll,AcceptSecurityContext,OneCoreUAP_downlevel.Lib
AcceptSecurityContext,SECUR32.dll,AcceptSecurityContext,OneCore_downlevel.Lib
AcceptSecurityContext,Secur32.dll,AcceptSecurityContext,Secur32.Lib
AcceptSecurityContext,Security.dll,AcceptSecurityContext,security.lib
AccessCheck,ADVAPI32.dll,AccessCheck,OneCore.Lib
AccessCheck,ADVAPI32.dll,AccessCheck,OneCoreUAP.Lib
AccessCheck,ADVAPI32.dll,AccessCheck,OneCoreUAP_downlevel.Lib
AccessCheck,ADVAPI32.dll,AccessCheck,OneCore_downlevel.Lib
AccessCheck,ADVAPI32.dll,AccessCheck,windowscoreheadless.Lib
AccessCheckAndAuditAlarmW,ADVAPI32.dll,AccessCheckAndAuditAlarmW,OneCore.Lib
AccessCheckAndAuditAlarmW,ADVAPI32.dll,AccessCheckAndAuditAlarmW,OneCoreUAP.Lib
AccessCheckAndAuditAlarmW,ADVAPI32.dll,AccessCheckAndAuditAlarmW,OneCoreUAP_downlevel.Lib
AccessCheckAndAuditAlarmW,ADVAPI32.dll,AccessCheckAndAuditAlarmW,OneCore_downlevel.Lib
AccessCheckAndAuditAlarmW,ADVAPI32.dll,AccessCheckAndAuditAlarmW,windowscoreheadless.Lib
AccessCheckByType,ADVAPI32.dll,AccessCheckByType,OneCore.Lib
AccessCheckByType,ADVAPI32.dll,AccessCheckByType,OneCoreUAP.Lib
AccessCheckByType,ADVAPI32.dll,AccessCheckByType,OneCoreUAP_downlevel.Lib
AccessCheckByType,ADVAPI32.dll,AccessCheckByType,OneCore_downlevel.Lib
AccessCheckByType,ADVAPI32.dll,AccessCheckByType,windowscoreheadless.Lib
